"","...1","2016","...3","1989"
"101",13.1500000000001,0.046593391177229,12.3500000000001,0.150458605549737
"102",13.2000000000001,0.0429482735966178,12.4000000000001,0.137481580666627
"103",13.2500000000001,0.0395771884785658,12.4500000000001,0.125329702293028
"104",13.3000000000001,0.0364617476121408,12.5000000000001,0.113996912528704
"105",13.3500000000001,0.0335843770295486,12.5500000000001,0.103468900749819
"106",13.4000000000001,0.0309283613598839,12.6000000000001,0.0937243943697966
"107",13.4500000000001,0.0284778692025809,12.6500000000001,0.0847364070664302
"108",13.5000000000001,0.0262179625926554,12.7000000000001,0.0764734208079652
"109",13.5500000000001,0.0241345933687084,12.7500000000001,0.0689004834442139
"110",13.6000000000001,0.0222145889748051,12.8000000000001,0.0619802088199074
"111",13.6500000000001,0.0204456299410526,12.8500000000001,0.0556736711603156
"112",13.7000000000001,0.0188162210048338,12.9000000000001,0.0499411897597982
"113",13.7500000000001,0.0173156575628085,12.9500000000001,0.0447430036991203
"114",13.8000000000001,0.0159339888885104,13.0000000000001,0.040039839390794
"115",13.8500000000001,0.0146619793153702,13.0500000000001,0.0357933761993325
"116",13.9000000000001,0.0134910683725098,13.1000000000001,0.0319666172276832
"117",13.9500000000001,0.0124133306716174,13.1500000000001,0.028524173645502
"118",14.0000000000001,0.0114214361775948,13.2000000000001,0.0254324717174454
"119",14.0500000000001,0.0105086113526678,13.2500000000001,0.0226598920377526
"120",14.1000000000001,0.00966860154192621,13.3000000000001,0.0201768504630123
"121",14.1500000000001,0.00889563486610857,13.3500000000001,0.0179558299304157
"122",14.2000000000001,0.00818438780296041,13.4000000000001,0.0159713718232898
"123",14.2500000000001,0.00752995256966971,13.4500000000001,0.0142000348630985
"124",14.3000000000001,0.00692780636373338,13.5000000000001,0.0126203287240642
"125",14.3500000000001,0.00637378247621343,13.5500000000001,0.0112126287316257
"126",14.4000000000001,0.00586404325791549,13.6000000000001,0.00995907715914329
"127",14.4500000000001,0.00539505489392919,13.6500000000001,0.00884347581023413
"128",14.5000000000001,0.00496356392374797,13.7000000000001,0.00785117379066694
"129",14.5500000000001,0.0045665754315513,13.7500000000001,0.00696895365053258
"130",14.6000000000001,0.00420133282307204,13.8000000000001,0.00618491842496153
"131",14.6500000000001,0.00386529910084048,13.8500000000001,0.00548838152531615
"132",14.7000000000001,0.00355613954769925,13.9000000000001,0.00486976093373888
"133",14.7500000000001,0.00327170572866039,13.9500000000001,0.00432047873017338
"134",14.8000000000001,0.00301002072288954,14.0000000000001,0.00383286662816301
"135",14.8500000000001,0.00276926550041854,14.0500000000001,0.00340007790796991
"136",14.9000000000001,0.00254776636176037,14.1000000000001,0.00301600590603384
"137",14.9500000000001,0.00234398336265952,14.1500000000001,0.00267520904128028
"138",15.0000000000001,0.00215649965054706,14.2000000000001,0.00237284222407567
"139",15.0500000000001,0.00198401164372484,14.2500000000001,0.00210459439578683
"140",15.1000000000001,0.00182531998875952,14.3000000000001,0.00186663187950848
"141",15.1500000000001,0.00167932123593952,14.3500000000001,0.00165554717977329
"142",15.2000000000001,0.00154500017687708,14.4000000000001,0.00146831284583869
"143",15.2500000000001,0.00142142279238316,14.4500000000001,0.00130224000503999
"144",15.3000000000001,0.00130772976258076,14.5000000000001,0.00115494117597602
"145",15.3500000000001,0.00120313049483886,14.5500000000001,0.00102429698285656
"146",15.4000000000001,0.00110689762849919,14.6000000000001,0.000908426409667487
"147",15.4500000000001,0.00101836197853391,14.6500000000001,0.000805660253890316
"148",15.5000000000001,0.000936907883217429,14.7000000000001,0.000714517462773588
"149",15.5500000000001,0.000861968923630293,14.7500000000001,0.000633684059392894
"150",15.6000000000001,0.00079302398534575,14.8000000000001,0.000561994390060804
"151",15.6500000000001,0.00072959363499254,14.8500000000001,0.000498414448412604
"152",15.7000000000001,0.000671236786551451,14.9000000000001,0.000442027054254747
"153",15.7500000000001,0.000617547634240478,14.9500000000001,0.000392018686731975
"154",15.8000000000001,0.000568152830685119,15.0000000000001,0.000347667791377971
"155",15.8500000000001,0.000522708890767918,15.0500000000001,0.000308334399084847
"156",15.9000000000001,0.000480899803115048,15.1000000000001,0.000273450911946085
"157",15.9500000000001,0.000442434832617935,15.1500000000001,0.000242513926329197
"158",16.0000000000001,0.000407046498713793,15.2000000000001,0.000215076977483374
"159",16.0500000000001,0.000374488715369504,15.2500000000001,0.000190744102568308
"160",16.1000000000001,0.000344535079836603,15.3000000000001,0.000169164130299084
"161",16.1500000000001,0.00031697729827895,15.3500000000001,0.0001500256155393
"162",16.2000000000001,0.000291623737325976,15.4000000000001,0.00013305234624136
"163",16.2500000000001,0.000268298091479756,15.4500000000001,0.00011799935822782
"164",16.3000000000001,0.000246838157109567,15.5000000000001,0.000104649400524285
"165",16.3500000000001,0.000227094704508705,15.5500000000001,9.28098003806531e-05
"166",16.4000000000001,0.000208930440170086,15.6000000000001,8.23096828346879e-05
"167",16.4500000000001,0.000192219052064561,15.6500000000001,7.29975047545498e-05
"168",16.5000000000001,0.000176844331282957,15.7000000000001,6.47388678128958e-05
"169",16.5500000000001,0.000162699363933897,15.7500000000001,5.74145788558294e-05
"170",16.6000000000001,0.000149685787677982,15.8000000000001,5.09189296906752e-05
"171",16.6500000000001,0.00013771310772838,15.8500000000001,4.51581714769249e-05
"172",16.7000000000001,0.000126698067561377,15.9000000000001,4.00491617091662e-05
"173",16.7500000000001,0.000116564069960904,15.9500000000001,3.55181642690839e-05
"174",16.8000000000001,0.00010724064437105,16.0000000000001,3.14997852310948e-05
"175",16.8500000000001,9.86629568526096e-05,16.0500000000001,2.79360290643659e-05
"176",16.9000000000001,9.07713592359513e-05,16.1000000000001,2.47754616109128e-05
"177",16.9500000000001,8.35109743350852e-05,16.1500000000001,2.19724677600919e-05
"178",17.0000000000001,7.68313143385535e-05,16.2000000000001,1.94865931062524e-05
"179",17.0500000000001,7.06859297234846e-05,16.2500000000001,1.72819600882334e-05
"180",17.1000000000001,6.50320862514019e-05,16.3000000000001,1.53267501842577e-05
"181",17.1500000000001,5.98304677996568e-05,16.3500000000001,1.35927446890594e-05
"182",17.2000000000001,5.50449029620144e-05,16.4000000000001,1.2054917445535e-05
"183",17.2500000000001,5.0642113517203e-05,16.4500000000001,1.06910736530232e-05
"184",17.3000000000001,4.65914830163125e-05,16.5000000000001,9.48152953930949e-06
"185",17.3500000000001,4.28648438798262e-05,16.5500000000001,8.40882827320968e-06
"186",17.4000000000001,3.94362815237834e-05,16.6000000000001,7.45748801762818e-06
"187",17.4500000000001,3.62819541529939e-05,16.6500000000001,6.61377848685338e-06
"188",17.5000000000001,3.33799269681668e-05,16.7000000000001,5.86552278323915e-06
"189",17.5500000000001,3.07100196340501e-05,16.7500000000001,5.2019216532681e-06
"190",17.6000000000001,2.82536659478958e-05,16.8000000000001,4.61339762656045e-06
"191",17.6500000000001,2.59937847324003e-05,16.8500000000001,4.09145678835409e-06
"192",17.7000000000001,2.39146610553272e-05,16.9000000000001,3.62856619047764e-06
"193",17.7500000000001,2.20018369498274e-05,16.9500000000001,3.2180451315418e-06
"194",17.8000000000001,2.02420108755401e-05,17.0000000000001,2.85396873724283e-06
"195",17.8500000000001,1.86229452213398e-05,17.0500000000001,2.53108244919388e-06
"196",17.9000000000001,1.71333812065136e-05,17.1000000000001,2.24472618813839e-06
"197",17.9500000000001,1.57629605886041e-05,17.1500000000001,1.99076709702564e-06
"198",18.0000000000001,1.45021536334827e-05,17.2000000000001,1.76553989325826e-06
"199",18.0500000000001,1.33421928467666e-05,17.2500000000001,1.56579396924111e-06
"200",18.1000000000001,1.22750120057554e-05,17.3000000000001,1.38864647775659e-06
"201",18.1500000000001,1.12931900679245e-05,17.3500000000001,1.23154072506767e-06
"202",18.2000000000001,1.03898995659207e-05,17.4000000000001,1.09220927125418e-06
"203",18.2500000000001,9.5588591302049e-06,17.4500000000001,9.68641205225291e-07
"204",18.3000000000001,8.79428980919166e-06,17.5000000000001,8.59053122102599e-07
"205",18.3500000000001,8.09087488314043e-06,17.5500000000001,7.61863384102664e-07
"206",18.4000000000001,7.44372289234913e-06,17.6000000000001,6.75669293437525e-07
"207",18.4500000000001,6.84833362255328e-06,17.6500000000001,5.99226847779372e-07
"208",18.5000000000001,6.30056681099703e-06,17.7000000000001,5.31432786108702e-07
"209",18.5500000000001,5.7966133555621e-06,17.7500000000001,4.71308665821398e-07
"210",18.6000000000001,5.33296882674652e-06,17.8000000000001,4.17986741286433e-07
"211",18.6500000000001,4.90640909829879e-06,17.8500000000001,3.70697440045499e-07
"212",NA,NA,17.9000000000001,3.28758255903909e-07
"213",NA,NA,17.9500000000001,2.91563898611531e-07
"214",NA,NA,18.0000000000001,2.58577557968315e-07
"215",NA,NA,18.0500000000001,2.29323156273e-07
"216",NA,NA,18.1000000000001,2.03378477297922e-07
"217",NA,NA,18.1500000000001,1.80369072623352e-07
"218",NA,NA,18.2000000000001,1.59962857384126e-07
"219",NA,NA,18.2500000000001,1.41865317431262e-07
"220",NA,NA,18.3000000000001,1.25815258735619e-07
"221",NA,NA,18.3500000000001,1.11581037686541e-07
"222",NA,NA,18.4000000000001,9.8957217879015e-08
"223",NA,NA,18.4500000000001,8.77616051381824e-08
"224",NA,NA,18.5000000000001,7.78326179889859e-08
"225",NA,NA,18.5500000000001,6.90269556200701e-08
"226",NA,NA,18.6000000000001,6.12175296846544e-08
"227",NA,NA,18.6500000000001,5.42916300889547e-08
"228",NA,NA,18.7000000000001,4.8149298295759e-08
"229",NA,NA,18.7500000000001,4.27018846657475e-08
"230",NA,NA,18.8000000000001,3.78707690152863e-08
"231",NA,NA,18.8500000000002,3.35862259250486e-08
"232",NA,NA,18.9000000000002,2.97864184229554e-08
"233",NA,NA,18.9500000000002,2.64165055176883e-08
"234",NA,NA,19.0000000000002,2.34278507021933e-08
"235",NA,NA,19.0500000000002,2.07773200038416e-08
